step	f1
715	0.7554886341094971
716	0.7551540732383728
717	0.7559486627578735
718	0.7551819682121277
719	0.7559904456138611
720	0.7551122903823853
721	0.7556559443473816
722	0.7555722594261169
723	0.7560462355613708
724	0.7554189562797546
725	0.7553353309631348
726	0.755725622177124
727	0.7557116746902466
728	0.7560462355613708
729	0.755516529083252
730	0.7559068202972412
731	0.7556001543998718
732	0.7558371424674988
733	0.7556837797164917
734	0.7561438083648682
735	0.7554607391357422
736	0.7565340995788574
737	0.7551959156990051
738	0.7559207677841187
739	0.754777729511261
740	0.756171703338623
741	0.7552655935287476
742	0.756966233253479
743	0.7560880184173584
744	0.7555583715438843
745	0.7567152976989746
746	0.7553213834762573
747	0.756729245185852
748	0.7553492784500122
749	0.7567710876464844
750	0.7558650374412537
751	0.7559486627578735
752	0.7564783692359924
753	0.7556698322296143
754	0.756729245185852
755	0.7555862069129944
756	0.7571056485176086
757	0.7556837797164917
758	0.7561019659042358
759	0.7561995387077332
760	0.7560043931007385
761	0.756729245185852
762	0.756018340587616
763	0.7568407654762268
764	0.756227433681488
765	0.7562553286552429
766	0.7559486627578735
767	0.756464421749115
768	0.7561159133911133
769	0.756464421749115
770	0.7563250064849854
771	0.7564922571182251
772	0.7562971115112305
773	0.7566037774085999
774	0.7565619945526123
775	0.7567850351333618
776	0.7561995387077332
777	0.7566874623298645
778	0.7563946843147278
779	0.7564504742622375
780	0.7568407654762268
781	0.7567152976989746
782	0.7569383382797241
783	0.756018340587616
784	0.7571613788604736
785	0.7561438083648682
786	0.7571474313735962
787	0.7562971115112305
788	0.7569941282272339
789	0.7566177248954773
790	0.7567013502120972
791	0.7567571401596069
792	0.7564922571182251
793	0.7573844194412231
794	0.7565898895263672
795	0.7572171092033386
796	0.7566037774085999
797	0.7569941282272339
798	0.7566874623298645
799	0.756729245185852
800	0.7567431926727295
801	0.7566595673561096
802	0.757203221321106
803	0.7567013502120972
804	0.7572310566902161
805	0.7568268179893494
806	0.7569941282272339
807	0.7571334838867188
808	0.7565480470657349
809	0.7571753263473511
810	0.7566316723823547
811	0.75770503282547
812	0.7560462355613708
813	0.7577747106552124
814	0.7556001543998718
815	0.7577328681945801
816	0.7560741305351257
817	0.7574819922447205
818	0.756729245185852
819	0.7566037774085999
820	0.7576631903648376
821	0.7561298608779907
822	0.7580953240394592
823	0.7565619945526123
824	0.7571892738342285
825	0.7571195363998413
826	0.756966233253479
827	0.7577189803123474
828	0.7568268179893494
829	0.7576074600219727
830	0.7569801807403564
831	0.7569941282272339
832	0.7576352953910828
833	0.7567431926727295
834	0.7575516700744629
835	0.757021963596344
836	0.7574819922447205
837	0.757203221321106
838	0.757203221321106
839	0.7573704719543457
840	0.7568268179893494
841	0.7573844194412231
842	0.757021963596344
843	0.7570359110832214
844	0.7573844194412231
845	0.7571334838867188
846	0.7577747106552124
847	0.757412314414978
848	0.7573425769805908
849	0.7574819922447205
850	0.7575377225875854
851	0.7576771378517151
852	0.7573146820068359
853	0.757412314414978
854	0.7572450041770935
855	0.7576631903648376
856	0.7575377225875854
857	0.7580116987228394
858	0.7570498585700989
859	0.7580953240394592
860	0.757523775100708
861	0.7579001784324646
862	0.7571056485176086
863	0.7578304409980774
864	0.7580116987228394
865	0.7572450041770935
866	0.7581510543823242
867	0.7571892738342285
868	0.7582904696464539
869	0.7573704719543457
870	0.7579977512359619
871	0.7576631903648376
872	0.75770503282547
873	0.7581928968429565
874	0.7575377225875854
875	0.7580116987228394
876	0.7578165531158447
877	0.7581650018692017
878	0.7580674290657043
879	0.7578862309455872
880	0.757914125919342
881	0.7577468156814575
882	0.7585414052009583
883	0.7577468156814575
884	0.7582347393035889
885	0.7578722834587097
886	0.7581928968429565
887	0.7581092715263367
888	0.7577328681945801
889	0.7581092715263367
890	0.7576910853385925
891	0.7586668133735657
892	0.7577468156814575
893	0.7585552930831909
894	0.7576074600219727
895	0.7586947083473206
896	0.7581232190132141
897	0.7583880424499512
898	0.7577328681945801
899	0.7581232190132141
900	0.7577328681945801
901	0.7581928968429565
902	0.7582486271858215
903	0.7580813765525818
904	0.7581650018692017
905	0.7586528658866882
906	0.7580395340919495
907	0.7583044171333313
908	0.7584298849105835
909	0.758471667766571
910	0.7586389780044556
911	0.7579838037490845
912	0.7587365508079529
913	0.758708655834198
914	0.7583044171333313
915	0.7580534815788269
916	0.7592383623123169
917	0.7580395340919495
918	0.7588201761245728
919	0.7580256462097168
920	0.7590013742446899
921	0.7589316964149475
922	0.7583461999893188
923	0.7583461999893188
924	0.7589734792709351
925	0.7588480710983276
926	0.7584298849105835
927	0.758764386177063
928	0.7588480710983276
929	0.7586807608604431
930	0.7589734792709351
931	0.7583601474761963
932	0.7594056129455566
933	0.7583601474761963
934	0.7592244148254395
935	0.757969856262207
936	0.7595589756965637
937	0.7582765221595764
938	0.7588898539543152
939	0.758206844329834
940	0.7595310807228088
941	0.7587226033210754
942	0.7586389780044556
943	0.7588759064674377
944	0.7590013742446899
945	0.7595450282096863
946	0.7584577202796936
947	0.7596983313560486
948	0.7585552930831909
949	0.7596286535263062
950	0.7588480710983276
951	0.7595868110656738
952	0.759210467338562
953	0.7595450282096863
954	0.7592244148254395
955	0.7588201761245728
956	0.7596843838691711
957	0.7589177489280701
958	0.7596286535263062
959	0.7585414052009583
960	0.7597959041595459
961	0.7595310807228088
962	0.7595868110656738
963	0.7586110830307007
964	0.7595310807228088
965	0.7593638300895691
966	0.7596286535263062
967	0.7589595913887024
968	0.7593638300895691
969	0.7599074244499207
970	0.7590710520744324
971	0.7594752907752991
972	0.7597262263298035
973	0.7599213719367981
974	0.7591686248779297
975	0.7592940926551819
976	0.7600328922271729
977	0.7592662572860718
978	0.7599632143974304
979	0.7589874267578125
980	0.7598934769630432
981	0.7590989470481873
982	0.7598795890808105
983	0.7584577202796936
984	0.7600468397140503
985	0.7587504982948303
986	0.76021409034729
987	0.7591825723648071
988	0.759712278842926
989	0.7599074244499207
990	0.7593219876289368
991	0.7601444125175476
992	0.7596007585525513
993	0.760004997253418
994	0.7594892382621765
995	0.7601165175437927
996	0.7600607872009277
997	0.7596843838691711
998	0.7602977752685547
999	0.7600747346878052
1000	0.7602559328079224
1001	0.7598098516464233
1002	0.7600468397140503
1003	0.7601025700569153
1004	0.7600468397140503
1005	0.7603256106376648
1006	0.7597401738166809
1007	0.7598656415939331
1008	0.7604371309280396
1009	0.760506808757782
1010	0.7604371309280396
1011	0.7598795890808105
1012	0.7603116631507874
1013	0.7603674530982971
1014	0.7596426010131836
1015	0.760395348072052
1016	0.76021409034729
1017	0.760158360004425
1018	0.7598934769630432
1019	0.7605486512184143
1020	0.7599771618843079
1021	0.7601444125175476
1022	0.7606601715087891
1023	0.7603814005851746
1024	0.7611202001571655
1025	0.7601304650306702
1026	0.760715901851654
1027	0.760952889919281
1028	0.7604650259017944
1029	0.7604371309280396
1030	0.7606601715087891
1031	0.760506808757782
1032	0.7604789733886719
1033	0.7603674530982971
1034	0.7606601715087891
1035	0.7606183290481567
1036	0.7608832120895386
1037	0.7602559328079224
1038	0.7618032097816467
1039	0.7602419853210449
1040	0.7613850235939026
1041	0.7600607872009277
1042	0.7618728876113892
1043	0.760688066482544
1044	0.7616220116615295
1045	0.7600886821746826
1046	0.7618171572685242
1047	0.7604789733886719
1048	0.7617753148078918
1049	0.7606601715087891
1050	0.7616637945175171
1051	0.7606741189956665
1052	0.7615801692008972
1053	0.7612177729606628
1054	0.7607995867729187
1055	0.761189877986908
1056	0.7610923051834106
1057	0.7609947323799133
1058	0.7605765461921692
1059	0.7611202001571655
1060	0.7600328922271729
1061	0.7607995867729187
1062	0.7605765461921692
1063	0.7611340880393982
1064	0.7614686489105225
1065	0.7613710761070251
1066	0.7614268660545349
1067	0.7610644102096558
1068	0.7612874507904053
1069	0.7611759305000305
1070	0.7611062526702881
1071	0.761747419834137
1072	0.7614129185676575
1073	0.7615244388580322
1074	0.7611619830131531
1075	0.7613571286201477
1076	0.761900782585144
1077	0.7617892622947693
1078	0.761900782585144
1079	0.761189877986908
1080	0.7620680332183838
1081	0.7609111070632935
1082	0.7624025940895081
1083	0.7610086798667908
1084	0.7624304890632629
1085	0.7614825963973999
1086	0.7621238231658936
1087	0.7610783576965332
1088	0.7625559568405151
1089	0.7605207562446594
1090	0.7622492909431458
1091	0.760897159576416
1092	0.7624165415763855
1093	0.7619704604148865
1094	0.7614129185676575
1095	0.7627511024475098
1096	0.7613431811332703
1097	0.762932300567627
1098	0.7611202001571655
1099	0.7620959281921387
1100	0.7616080641746521
1101	0.7627371549606323
1102	0.7614686489105225
1103	0.7625420093536377
1104	0.7624862194061279
1105	0.761635959148407
1106	0.7626813650131226
1107	0.7613292336463928
1108	0.7629462480545044
1109	0.76139897108078
1110	0.7625280618667603
1111	0.7625420093536377
1112	0.7619147300720215
1113	0.7626256346702576
1114	0.7616637945175171
1115	0.7632250189781189
1116	0.761900782585144
1117	0.7623607516288757
1118	0.7625559568405151
1119	0.7622771263122559
1120	0.7630577683448792
1121	0.761691689491272
1122	0.7628347277641296
1123	0.7622771263122559
1124	0.7624165415763855
1125	0.7629741430282593
1126	0.761900782585144
1127	0.7630717158317566
1128	0.7623607516288757
1129	0.7626256346702576
1130	0.7628207802772522
1131	0.7625977396965027
1132	0.7626674175262451
1133	0.7624862194061279
1134	0.762932300567627
1135	0.7624862194061279
1136	0.7625001668930054
1137	0.7627650499343872
1138	0.7623468637466431
1139	0.7628347277641296
1140	0.7625559568405151
1141	0.7627789378166199
1142	0.7628347277641296
1143	0.7626953125
1144	0.7625977396965027
1145	0.7625698447227478
1146	0.7627092599868774
1147	0.7630438208580017
1148	0.7624583840370178
1149	0.763197124004364
1150	0.7625698447227478
1151	0.7629183530807495
1152	0.7628207802772522
1153	0.7624444365501404
1154	0.7630298733711243
1155	0.7621238231658936
1156	0.7631831765174866
1157	0.7619704604148865
1158	0.7635456323623657
1159	0.7618032097816467
1160	0.7637407779693604
1161	0.7620262503623962
1162	0.7639638185501099
1163	0.7623886466026306
1164	0.7634480595588684
1165	0.7626256346702576
1166	0.7636153101921082
1167	0.7622771263122559
1168	0.7638244032859802
1169	0.7623329162597656
1170	0.7638662457466125
1171	0.7620959281921387
1172	0.7637407779693604
1173	0.7627511024475098
1174	0.7632808089256287
1175	0.763141393661499
1176	0.7631134986877441
1177	0.7633922696113586
1178	0.7627928853034973
1179	0.7635037899017334
1180	0.762639582157135
1181	0.7631134986877441
1182	0.7636013627052307
1183	0.7628068327903748
1184	0.7639219760894775
1185	0.762639582157135
1186	0.7635735273361206
1187	0.7630159258842468
1188	0.7622492909431458
1189	0.7631692886352539
1190	0.7628207802772522
1191	0.7632529139518738
1192	0.7635456323623657
1193	0.763378381729126
1194	0.7639080286026001
1195	0.7623189687728882
1196	0.7640334963798523
1197	0.761635959148407
1198	0.7638244032859802
1199	0.7617195844650269
1200	0.7638383507728577
1201	0.7621238231658936
1202	0.7637965679168701
1203	0.7640474438667297
1204	0.7627650499343872
1205	0.7640613913536072
1206	0.7624862194061279
1207	0.7640892863273621
1208	0.7629601955413818
1209	0.7635735273361206
1210	0.7640753388404846
1211	0.7631831765174866
1212	0.764437735080719
1213	0.7628347277641296
1214	0.763935923576355
1215	0.7633644342422485
1216	0.7635037899017334
1217	0.7645492553710938
1218	0.7630577683448792
1219	0.7642425894737244
1220	0.7636153101921082
1221	0.7634480595588684
1222	0.7639638185501099
1223	0.7632668614387512
1224	0.7642425894737244
1225	0.7633504867553711
1226	0.7640892863273621
1227	0.7634899020195007
1228	0.7638244032859802
1229	0.7630577683448792
1230	0.7634480595588684
1231	0.7638941407203674
1232	0.7638244032859802
1233	0.7639498710632324
1234	0.7638383507728577
1235	0.7630717158317566
1236	0.7634201645851135
1237	0.7629462480545044
1238	0.7635456323623657
1239	0.7631831765174866
1240	0.7640892863273621
1241	0.7640056610107422
1242	0.7638104557991028
1243	0.7641729116439819
1244	0.7629044055938721
1245	0.763378381729126
1246	0.7633365392684937
1247	0.7631274461746216
1248	0.7635316848754883
1249	0.7638522982597351
1250	0.7635316848754883
1251	0.7642565369606018
1252	0.7637407779693604
1253	0.7644935250282288
1254	0.7634759545326233
1255	0.764382004737854
1256	0.7638104557991028
1257	0.7644516825675964
1258	0.7636013627052307
1259	0.7650371193885803
1260	0.7630717158317566
