step	precision
1584	0.9988300204277039
1589	0.9986699819564819
1594	0.9986060261726379
1599	0.9982939958572388
1604	0.9986439943313599
1609	0.9988880157470703
1614	0.9987800121307373
1619	0.9990079998970032
1624	0.9987900257110596
1629	0.9984059929847717
1634	0.9987679719924927
1639	0.9988700151443481
1644	0.9988260269165039
1649	0.9984760284423828
1654	0.9984859824180603
1659	0.9989280104637146
1664	0.9988920092582703
1669	0.9988880157470703
1674	0.9989640116691589
1679	0.9988541603088379
1684	0.9989879727363586
1689	0.9990079998970032
1694	0.9978520274162292
1699	0.9985619783401489
1704	0.9990100264549255
1709	0.9987379908561707
1714	0.9990479946136475
1719	0.999068021774292
1724	0.999131977558136
1729	0.9986299872398376
1734	0.9984599947929382
1739	0.99823397397995
1744	0.9986220002174377
1749	0.9987779855728149
1754	0.9989780187606812
1759	0.9990159869194031
1764	0.9991199970245361
1769	0.9990540146827698
1774	0.9991099834442139
1779	0.9987919926643372
1784	0.998915433883667
1789	0.998878002166748
1794	0.9988700151443481
1799	0.9990879893302917
1804	0.9990959763526917
1809	0.9990940093994141
1814	0.9990900158882141
1819	0.9990479946136475
1824	0.9989960193634033
1829	0.9990779757499695
1834	0.9988080263137817
1839	0.9985139966011047
1844	0.9988020062446594
1849	0.9987080097198486
1854	0.9991379976272583
1859	0.9991779923439026
1864	0.999243974685669
1869	0.999235987663269
1874	0.9991580247879028
1879	0.9992619752883911
1884	0.9993119835853577
1889	0.9992325305938721
1894	0.9987639784812927
1899	0.9985799789428711
1904	0.9987260103225708
1909	0.998989999294281
1914	0.9992300271987915
1919	0.9991520047187805
1924	0.9992579817771912
1929	0.9992139935493469
1934	0.9991719722747803
1939	0.999288022518158
1944	0.9992200136184692
1949	0.9991819858551025
1954	0.9992039799690247
1959	0.9991260170936584
1964	0.9992380142211914
1969	0.9991980195045471
1974	0.9993339776992798
1979	0.9992300271987915
1984	0.9992139935493469
1989	0.9992759823799133
1994	0.9992685317993164
1999	0.9992619752883911
2004	0.9992300271987915
2009	0.9991580247879028
2014	0.9993860125541687
2019	0.999284029006958
2024	0.9993219971656799
2029	0.9993280172348022
2034	0.9992179870605469
2039	0.9992340207099915
2044	0.999284029006958
2049	0.9993900060653687
2054	0.9993060231208801
2059	0.9992259740829468
2064	0.999101996421814
2069	0.9993219971656799
2074	0.9992859959602356
2079	0.9977279901504517
2084	0.9993780255317688
2089	0.9992380142211914
2094	0.9993579983711243
2099	0.9992361068725586
2104	0.9993100166320801
2109	0.9992259740829468
2114	0.99931800365448
2119	0.9993500113487244
2124	0.9993259906768799
2129	0.9993379712104797
2134	0.9993699789047241
2139	0.9993600249290466
2144	0.9993799924850464
2149	0.9993559718132019
2154	0.9993619918823242
2159	0.9994099736213684
2164	0.9994140267372131
2169	0.9994500279426575
2174	0.9993979930877686
2179	0.9993860125541687
2184	0.9994040131568909
2189	0.9994199872016907
2194	0.9994800090789795
2199	0.9994080066680908
2204	0.9994198679924011
2209	0.9994660019874573
2214	0.9993900060653687
2219	0.9994159936904907
2224	0.9993619918823242
2229	0.9993320107460022
2234	0.9990760087966919
2239	0.9993000030517578
2244	0.999284029006958
2249	0.9994720220565796
2254	0.999422013759613
2259	0.999504029750824
2264	0.9994819760322571
2269	0.999504029750824
2274	0.9994720220565796
2279	0.9994760155677795
2284	0.9994639754295349
2289	0.9994879961013794
2294	0.9994300007820129
2299	0.9994940161705017
2304	0.9994440078735352
2309	0.9995027780532837
2314	0.9995059967041016
2319	0.999455988407135
2324	0.9994739890098572
2329	0.999504029750824
2334	0.9994720220565796
2339	0.9994699954986572
2344	0.9987339973449707
2349	0.9993079900741577
2354	0.9995219707489014
2359	0.9994680285453796
2364	0.9995120167732239
2369	0.999530017375946
2374	0.9994540214538574
2379	0.9994639754295349
2384	0.9995120167732239
2389	0.9993219971656799
2394	0.9995779991149902
2399	0.9995399713516235
2404	0.9995099902153015
2409	0.9995859861373901
2414	0.999488353729248
2419	0.9995020031929016
2424	0.999455988407135
2429	0.9995239973068237
2434	0.9994879961013794
2439	0.9995480179786682
2444	0.9995419979095459
2449	0.9995239973068237
2454	0.9994720220565796
2459	0.9994919896125793
2464	0.9994860291481018
2469	0.9995059967041016
2474	0.9995239973068237
2479	0.999538004398346
2484	0.9995859861373901
2489	0.999563992023468
2494	0.9995279908180237
2499	0.9995819926261902
2504	0.9994120001792908
2509	0.9994680285453796
2514	0.999530017375946
2519	0.9996360540390015
2524	0.9995440244674683
2529	0.9995539784431458
2534	0.999567985534668
2539	0.9996219873428345
2544	0.9995599985122681
2549	0.999538004398346
2554	0.9995319843292236
2559	0.9995599985122681
2564	0.999176025390625
2569	0.9991959929466248
2574	0.9994120001792908
2579	0.9995219707489014
2584	0.9994959831237793
2589	0.9995539784431458
2594	0.999530017375946
2599	0.9995499849319458
2604	0.999534010887146
2609	0.9996160268783569
2614	0.9995800256729126
2619	0.9995759725570679
2624	0.9996432662010193
2629	0.9996020197868347
2634	0.9996060132980347
2639	0.9996119737625122
2644	0.9995959997177124
2649	0.9995819926261902
2654	0.9995779991149902
2659	0.9996299743652344
2664	0.9996579885482788
2669	0.9996160268783569
2674	0.9995520114898682
2679	0.9996700286865234
2684	0.9996039867401123
2689	0.9996560215950012
2694	0.9995999932289124
2699	0.9996579885482788
2704	0.9996399879455566
2709	0.9995539784431458
2714	0.9995579719543457
2719	0.9996820092201233
2724	0.9996520280838013
2729	0.9996144771575928
2734	0.9996579885482788
2739	0.9996140003204346
2744	0.9996479749679565
2749	0.9996640086174011
2754	0.9996780157089233
2759	0.9996920228004456
2764	0.9996600151062012
2769	0.9996160268783569
2774	0.9996860027313232
2779	0.9996740221977234
2784	0.9997159838676453
2789	0.9996619820594788
2794	0.9997040033340454
2799	0.9996780157089233
2804	0.9996359944343567
2809	0.9996520280838013
2814	0.9996359944343567
2819	0.999675989151001
2824	0.999701976776123
2829	0.9996780157089233
2834	0.9996541142463684
2839	0.9996539950370789
2844	0.999671995639801
2849	0.9997040033340454
2854	0.9996880292892456
2859	0.9996899962425232
2864	0.9996520280838013
2869	0.9996200203895569
2874	0.9997079968452454
2879	0.9996920228004456
2884	0.999701976776123
2889	0.9996560215950012
2894	0.9996659755706787
2899	0.999701976776123
2904	0.9996820092201233
2909	0.9996600151062012
2914	0.999646008014679
2919	0.9996979832649231
2924	0.9997140169143677
2929	0.9996600151062012
2934	0.9996740221977234
2939	0.9996108412742615
2944	0.999705970287323
2949	0.9996920228004456
2954	0.9996979832649231
2959	0.9996820092201233
2964	0.999701976776123
2969	0.9995980262756348
2974	0.9997000098228455
2979	0.9997100234031677
2984	0.9996939897537231
2989	0.9996899962425232
2994	0.9996920228004456
2999	0.9996860027313232
3004	0.9996820092201233
3009	0.9996899962425232
3014	0.9996820092201233
3019	0.9996899962425232
3024	0.9996799826622009
3029	0.999750018119812
3034	0.9996960163116455
3039	0.9997360110282898
3044	0.9997045397758484
3049	0.9997400045394897
3054	0.999701976776123
3059	0.9997559785842896
3064	0.9997360110282898
3069	0.9997379779815674
3074	0.9997360110282898
3079	0.9996960163116455
3084	0.9996619820594788
3089	0.9996740221977234
3094	0.9996979832649231
3099	0.9997180104255676
3104	0.9997199773788452
3109	0.9997360110282898
3114	0.9997220039367676
3119	0.9997119903564453
3124	0.9997159838676453
3129	0.9997220039367676
3134	0.9997199773788452
3139	0.9997559785842896
3144	0.9997299909591675
3149	0.9997982382774353
